secs,x
0.42089,1.4903
0.4209,2.8171
0.42091,1.5513
0.42092,-4.0684
0.42093,3.0543
0.42094,-2.114
0.42095,-4.6807
0.42096,-3.481
0.42097,-0.74099
0.42098,-0.64054
0.42099,3.5105
0.421,-1.369
0.42101,-1.3468
0.42102,-4.4561
0.42103,0.60571
0.42104,-2.8442
0.42105,0.17987
0.42106,-5.6722
0.42107,1.1323
0.42108,0.45978
0.42109,-1.5456
0.4211,1.8517
0.42111,-0.59941
0.42112,2.2636
0.42113,1.24
0.42114,-4.4577
0.42115,4.2988
0.42116,-3.6222
0.42117,0.74427
0.42118,2.8716
0.42119,0.23636
0.4212,-1.1173
0.42121,-1.4585
0.42122,8.4094
0.42123,3.4058
0.42124,-0.91368
0.42125,2.1091
0.42126,-1.3907
0.42127,-0.43563
0.42128,-0.54895
0.42129,-2.2834
0.4213,1.1043
0.42131,0.22351
0.42132,-2.4837
0.42133,-3.2024
0.42134,-2.7593
0.42135,-5.3925
0.42136,1.5442
0.42137,-0.82698
0.42138,-1.5192
0.42139,4.7126
0.4214,1.8043
0.42141,-4.2747
0.42142,4.1946
0.42143,0.23957
0.42144,0.43881
0.42145,2.2465
0.42146,-1.8943
0.42147,3.5547
0.42148,1.9027
0.42149,0.93611
0.4215,4.3233
0.42151,3.9079
0.42152,-3.5602
0.42153,2.9789
0.42154,4.3255
0.42155,-1.8756
0.42156,-2.4918
0.42157,-2.8124
0.42158,2.1462
0.42159,-2.1059
0.4216,-3.1674
0.42161,1.3505
0.42162,-3.0412
0.42163,0.76648
0.42164,-0.40956
0.42165,2.9058
0.42166,1.2168
0.42167,4.8619
0.42168,1.7494
0.42169,-2.8193
0.4217,-1.1403
0.42171,-4.0034
0.42172,-6.3191
0.42173,2.1121
0.42174,1.2259
0.42175,-1.4954
0.42176,1.0602
0.42177,-0.74115
0.42178,-1.832
0.42179,3.1095
0.4218,-1.3033
0.42181,-1.4348
0.42182,-3.0473
0.42183,2.3248
0.42184,4.7982
0.42185,1.7737
0.42186,4.334
0.42187,-4.4733
0.42188,-1.7889
0.42189,-1.9754
0.4219,1.4103
0.42191,-1.1414
0.42192,2.8705
0.42193,4.3004
0.42194,-0.82984
0.42195,-4.8595
0.42196,1.1112
0.42197,-0.94044
0.42198,-0.87219
0.42199,-0.74372
0.422,1.041
0.42201,0.75976
0.42202,3.7906
0.42203,3.7486
0.42204,3.1145
0.42205,3.6673
0.42206,-0.57308
0.42207,1.6979
0.42208,-3.1291
0.42209,1.5679
0.4221,0.0035527
0.42211,3.7824
0.42212,-4.6264
0.42213,-0.99211
0.42214,5.6663
0.42215,2.167
0.42216,3.7845
0.42217,-1.496
0.42218,0.25188
0.42219,4.0445
0.4222,-4.1861
0.42221,0.91286
0.42222,3.8936
0.42223,-3.0619
0.42224,-0.052819
0.42225,-2.7008
0.42226,-0.67089
0.42227,-0.43736
0.42228,-0.43662
0.42229,5.3603
0.4223,-1.5577
0.42231,0.9669
0.42232,-3.4046
0.42233,-0.92904
0.42234,0.48536
0.42235,0.50639
0.42236,0.52928
0.42237,-1.6459
0.42238,3.8904
0.42239,-1.6175
0.4224,-0.16724
0.42241,-1.0126
0.42242,-0.79926
0.42243,0.51775
0.42244,-3.1457
0.42245,1.9094
0.42246,4.2481
0.42247,4.9893
0.42248,5.6003
0.42249,1.2514
0.4225,-3.1418
0.42251,-2.3079
0.42252,1.6012
0.42253,-3.7727
0.42254,1.4006
0.42255,-0.09518
0.42256,2.944
0.42257,2.0719
0.42258,-2.9923
0.42259,1.5955
0.4226,-1.5482
0.42261,5.2081
0.42262,-1.3355
0.42263,-3.466
0.42264,4.3464
0.42265,-2.5345
0.42266,0.30722
0.42267,1.4678
0.42268,5.0376
0.42269,-4.0048
0.4227,2.054
0.42271,-4.219
0.42272,2.2534
0.42273,-0.91198
0.42274,4.0421
0.42275,2.322
0.42276,-4.3866
0.42277,3.5221
0.42278,3.3564
0.42279,-0.15554
0.4228,-1.046
0.42281,-2.5512
0.42282,-1.6669
0.42283,4.5947
0.42284,0.37612
0.42285,3.4535
0.42286,-1.9948
0.42287,-1.8138
0.42288,-2.5942
0.42289,-5.3697
0.4229,-3.9532
0.42291,-3.0094
0.42292,0.27535
0.42293,0.81442
0.42294,1.3511
0.42295,-0.51816
0.42296,2.5033
0.42297,-4.1182
0.42298,-0.34867
0.42299,-0.68832
0.423,-0.82109
0.42301,4.672
0.42302,-0.66396
0.42303,1.3002
0.42304,1.8512
0.42305,0.07004
0.42306,-0.58881
0.42307,4.2143
0.42308,-1.486
0.42309,-0.76942
0.4231,-1.4463
0.42311,0.33378
0.42312,-1.5998
0.42313,-0.63451
0.42314,-1.1181
0.42315,3.9699
0.42316,-0.6517
0.42317,-5.3265
0.42318,1.7014
0.42319,0.77072
0.4232,-4.0995
0.42321,-1.7268
0.42322,-4.3186
0.42323,3.2956
0.42324,-1.0048
0.42325,3.3734
0.42326,0.7733
0.42327,2.0863
0.42328,1.7143
0.42329,-4.5038
0.4233,-0.44138
0.42331,-0.52355
0.42332,0.23614
0.42333,2.2959
0.42334,1.0644
0.42335,-0.80761
0.42336,-1.0163
0.42337,-3.3382
0.42338,-1.2261
0.42339,4.0836
0.4234,5.0921
0.42341,-1.3845
0.42342,-3.5352
0.42343,3.1305
0.42344,-1.6883
0.42345,-3.105
0.42346,-8.649
0.42347,2.9567
0.42348,-0.35583
0.42349,-0.84788
0.4235,3.1618
0.42351,-3.6501
0.42352,5.2748
0.42353,-0.017432
0.42354,-0.24339
0.42355,-2.2155
0.42356,-0.80667
0.42357,-0.17669
0.42358,-1.4389
0.42359,-1.2569
0.4236,-8.8964
0.42361,1.7713
0.42362,-1.4922
0.42363,-1.4388
0.42364,1.1162
0.42365,-4.5981
0.42366,3.6421
0.42367,0.45704
0.42368,-1.7947
0.42369,1.0455
0.4237,-0.6059
0.42371,5.6407
0.42372,-4.2263
0.42373,-0.23266
0.42374,1.8439
0.42375,0.3333
0.42376,0.58704
0.42377,0.21202
0.42378,-0.31633
0.42379,2.8469
0.4238,0.55732
0.42381,6.7612
0.42382,-2.0297
0.42383,-2.3907
0.42384,2.1526
0.42385,3.1559
0.42386,1.078
0.42387,2.768
0.42388,-0.7518
0.42389,-1.2887
0.4239,-3.6658
0.42391,3.9574
0.42392,-2.5482
0.42393,0.29535
0.42394,2.4498
0.42395,-7.1329
0.42396,0.087384
0.42397,2.0274
0.42398,-2.9602
0.42399,1.623
0.424,-6.2368
0.42401,-0.0266
0.42402,-1.1791
0.42403,-0.38433
0.42404,-5.9609
0.42405,-2.0726
0.42406,-1.2274
0.42407,4.7132
0.42408,3.4995
0.42409,-4.6413
0.4241,-1.4953
0.42411,-5.2587
0.42412,-0.032816
0.42413,3.282
0.42414,0.75665
0.42415,3.8484
0.42416,2.0656
0.42417,-0.8413
0.42418,0.36559
0.42419,0.92402
0.4242,1.2158
0.42421,1.6377
0.42422,1.8307
0.42423,3.2391
0.42424,0.46712
0.42425,-1.8624
0.42426,8.2204
0.42427,-2.815
0.42428,11.692
0.42429,-1.8515
0.4243,-0.38893
0.42431,3.8321
0.42432,4.0586
0.42433,-4.0947
0.42434,2.0873
0.42435,-0.15771
0.42436,-2.2915
0.42437,-4.7089
0.42438,4.884
0.42439,1.7472
0.4244,5.2838
0.42441,0.69361
0.42442,-6.5454
0.42443,4.1028
0.42444,-0.77012
0.42445,-3.1617
0.42446,1.2934
0.42447,-6.5151
0.42448,-2.0709
0.42449,-0.39478
0.4245,-2.4067
0.42451,-3.2175
0.42452,-2.7861
0.42453,-2.6667
0.42454,-2.3803
0.42455,-3.9321
0.42456,2.4129
0.42457,-5.9982
0.42458,0.87556
0.42459,1.8903
0.4246,2.7792
0.42461,3.8229
0.42462,4.1297
0.42463,3.3493
0.42464,0.19492
0.42465,1.8039
0.42466,4.6859
0.42467,-0.80939
0.42468,2.3412
0.42469,-4.9924
0.4247,2.7608
0.42471,0.64495
0.42472,-0.3583
0.42473,-1.6023
0.42474,-1.9824
0.42475,2.0553
0.42476,0.56051
0.42477,5.1868
0.42478,0.58753
0.42479,-0.15687
0.4248,7.2999
0.42481,-1.151
0.42482,1.6995
0.42483,4.0125
0.42484,-3.3324
0.42485,3.34
0.42486,2.1606
0.42487,-1.7289
0.42488,-2.3497
0.42489,4.6136
0.4249,1.3894
0.42491,-1.0322
0.42492,6.1568
0.42493,-0.63577
0.42494,0.24284
0.42495,0.064112
0.42496,-2.1719
0.42497,-2.9234
0.42498,-4.298
0.42499,-3.5104
0.425,0.29643
0.42501,-2.1553
0.42502,-0.50853
0.42503,2.1447
0.42504,-1.395
0.42505,-5.0341
0.42506,1.4756
0.42507,5.7827
0.42508,2.4481
0.42509,-1.1805
0.4251,0.34976
0.42511,-2.3775
0.42512,0.16077
0.42513,-0.62054
0.42514,-4.3482
0.42515,2.5806
0.42516,-5.4834
0.42517,0.68805
0.42518,1.2525
0.42519,-3.2209
0.4252,0.063605
0.42521,-3.2927
0.42522,-2.4506
0.42523,-1.3802
0.42524,-1.6769
0.42525,0.51795
0.42526,0.43175
0.42527,0.13196
0.42528,2.8825
0.42529,0.2812
0.4253,1.082
0.42531,-1.7963
0.42532,1.7325
0.42533,-1.4032
0.42534,2.3934
0.42535,-1.1904
0.42536,-3.0262
0.42537,1.5991
0.42538,-0.57099
0.42539,-4.1131
0.4254,1.9937
0.42541,-3.0761
0.42542,3.9072
0.42543,-4.4452
0.42544,-3.0658
0.42545,-0.23952
0.42546,8.1887
0.42547,1.5123
0.42548,3.4411
0.42549,-5.5915
0.4255,0.5029
0.42551,2.2356
0.42552,-0.30723
0.42553,1.2849
0.42554,-1.3324
0.42555,-1.3909
0.42556,-1.3489
0.42557,-0.99762
0.42558,-4.059
0.42559,0.90976
0.4256,-8.4199
0.42561,0.68534
0.42562,-0.39984
0.42563,1.2995
0.42564,-0.90836
0.42565,1.886
0.42566,0.4182
0.42567,2.6655
0.42568,-6.253
0.42569,-6.1493
0.4257,-3.179
0.42571,2.1442
0.42572,0.17233
0.42573,-1.1605
0.42574,-2.8693
0.42575,3.1676
0.42576,-0.45188
0.42577,1.0335
0.42578,2.2852
0.42579,-0.32764
0.4258,6.4945
0.42581,3.4613
0.42582,-4.6652
0.42583,2.0228
0.42584,-1.3918
0.42585,-1.7767
0.42586,-0.23301
0.42587,3.9177
0.42588,0.26413
0.42589,-1.4923
0.4259,-0.48995
0.42591,-1.7043
0.42592,-0.37728
0.42593,-0.20587
0.42594,-2.7467
0.42595,0.41382
0.42596,-4.3001
0.42597,3.3555
0.42598,-1.3447
0.42599,-8.0974
0.426,0.012335
0.42601,1.3216
0.42602,-3.6428
0.42603,-0.033809
0.42604,-1.5169
0.42605,1.9289
0.42606,0.67382
0.42607,3.7735
0.42608,-0.40102
0.42609,1.3513
0.4261,3.8601
0.42611,-0.51086
0.42612,-3.6361
0.42613,3.345
0.42614,0.73439
0.42615,-0.21893
0.42616,-1.7786
0.42617,3.3255
0.42618,2.7913
0.42619,3.8452
0.4262,0.62617
0.42621,-6.4225
0.42622,7.3386
0.42623,-3.7967
0.42624,1.0071
0.42625,1.7542
0.42626,2.4682
0.42627,-2.9008
0.42628,3.9252
0.42629,-5.5267
0.4263,-3.0911
0.42631,4.3696
0.42632,-0.81457
0.42633,2.1142
0.42634,-5.0812
0.42635,-1.775
0.42636,0.67799
0.42637,-3.9925
0.42638,3.5285
0.42639,1.2923
0.4264,5.1296
0.42641,2.2789
0.42642,-0.75561
0.42643,-4.256
0.42644,-2.9827
0.42645,2.6691
0.42646,-1.2273
0.42647,-5.7359
0.42648,0.5733
0.42649,1.8616
0.4265,-2.0569
0.42651,1.125
0.42652,-0.41239
0.42653,3.1706
0.42654,2.5908
0.42655,1.0444
0.42656,3.9664
0.42657,4.7933
0.42658,0.46335
0.42659,-0.16292
0.4266,-1.4762
0.42661,0.94866
0.42662,-3.0878
0.42663,-1.6899
0.42664,1.447
0.42665,2.1301
0.42666,-2.1836
0.42667,0.26095
0.42668,0.76909
0.42669,-0.025741
0.4267,-1.4944
0.42671,2.5321
0.42672,-2.8316
0.42673,2.3962
0.42674,-8.5628
0.42675,-1.8664
0.42676,2.7446
0.42677,-0.23537
0.42678,3.7483
0.42679,0.27044
0.4268,-2.7963
0.42681,-0.18203
0.42682,-0.076794
0.42683,0.079318
0.42684,1.8824
0.42685,2.5538
0.42686,1.0351
0.42687,1.7165
0.42688,-0.5689
0.42689,-5.3203
0.4269,-0.35367
0.42691,0.34042
0.42692,-0.81767
0.42693,9.3372
0.42694,5.1076
0.42695,2.539
0.42696,1.2508
0.42697,0.82814
0.42698,4.5078
0.42699,-1.0627
0.427,0.47112
0.42701,-1.4435
0.42702,0.16857
0.42703,-0.50941
0.42704,1.4213
0.42705,6.6044
0.42706,1.3865
0.42707,2.3368
0.42708,-2.1355
0.42709,-6.9592
0.4271,1.2266
0.42711,5.1021
0.42712,-6.3405
0.42713,4.5611
0.42714,6.4737
0.42715,-2.704
0.42716,-4.3595
0.42717,0.12348
0.42718,-1.4738
0.42719,-1.2024
0.4272,7.0054
0.42721,4.6536
0.42722,-2.8777
0.42723,1.7657
0.42724,1.0315
0.42725,0.81604
0.42726,-1.1052
0.42727,-3.5227
0.42728,-3.5651
0.42729,1.3482
0.4273,-2.5548
0.42731,-1.5549
0.42732,-1.4335
0.42733,4.8126
0.42734,1.5567
0.42735,-2.8251
0.42736,-0.38554
0.42737,-1.1257
0.42738,-1.44
0.42739,-1.4918
0.4274,4.683
0.42741,-4.1667
0.42742,1.742
0.42743,0.13435
0.42744,6.7882
0.42745,-3.7357
0.42746,0.53708
0.42747,-1.4952
0.42748,-0.64012
0.42749,0.57182
0.4275,0.8204
0.42751,-0.1504
0.42752,-0.4167
0.42753,-0.96014
0.42754,-3.2448
0.42755,0.89776
0.42756,-1.639
0.42757,4.9445
0.42758,0.55334
0.42759,3.4714
0.4276,-1.925
0.42761,1.9169
0.42762,-2.1587
0.42763,-0.38828
0.42764,-0.31919
0.42765,-1.6496
0.42766,0.6742
0.42767,-4.6722
0.42768,-3.412
0.42769,4.2343
0.4277,-5.1832
0.42771,0.55066
0.42772,2.2005
0.42773,0.36651
0.42774,1.3891
0.42775,0.49084
0.42776,-5.2577
0.42777,7.1577
0.42778,-2.0524
0.42779,2.6155
0.4278,8.8383
0.42781,2.1769
0.42782,-4.6073
0.42783,-5.8446
0.42784,4.6598
0.42785,0.10804
0.42786,-1.919
0.42787,-0.52626
0.42788,-1.6959
0.42789,-0.92253
0.4279,0.024193
0.42791,-1.0936
0.42792,-2.9615
0.42793,0.27286
0.42794,-0.65057
0.42795,-4.5367
0.42796,3.6477
0.42797,2.1641
0.42798,-4.0938
0.42799,0.49384
0.428,-1.1386
0.42801,3.1649
0.42802,-3.8722
0.42803,-1.055
0.42804,5.7875
0.42805,0.13552
0.42806,5.291
0.42807,-1.962
0.42808,0.37759
0.42809,-6.5371
0.4281,4.2812
0.42811,-2.3125
0.42812,1.1312
0.42813,1.3353
0.42814,-2.7024
0.42815,1.0696
0.42816,-0.93338
0.42817,-2.1317
0.42818,6.5267
0.42819,-2.0712
0.4282,-0.18031
0.42821,-5.4851
0.42822,-1.1204
0.42823,-2.3164
0.42824,-1.3605
0.42825,0.019457
0.42826,1.2125
0.42827,2.1859
0.42828,-0.52845
0.42829,0.22976
0.4283,-3.2821
0.42831,3.4766
0.42832,-3.1912
0.42833,4.0761
0.42834,-4.4345
0.42835,3.1491
0.42836,-0.081629
0.42837,1.4344
0.42838,0.1225
0.42839,3.1569
0.4284,1.5557
0.42841,1.3933
0.42842,3.1805
0.42843,-1.4968
0.42844,-0.018833
0.42845,2.7239
0.42846,-2.8849
0.42847,4.5498
0.42848,-0.70583
0.42849,-1.3415
0.4285,1.7384
0.42851,-1.1398
0.42852,-4.4773
0.42853,2.8331
0.42854,6.0174
0.42855,3.1489
0.42856,0.4762
0.42857,-2.4643
0.42858,-2.6005
0.42859,-0.47398
0.4286,-2.4183
0.42861,-0.050141
0.42862,-3.0219
0.42863,-4.3761
0.42864,-2.3225
0.42865,-1.3983
0.42866,0.79066
0.42867,3.3679
0.42868,-0.43304
0.42869,-4.87
0.4287,-1.723
0.42871,2.4746
0.42872,-4.499
0.42873,-0.97987
0.42874,3.5421
0.42875,7.4988
0.42876,-1.9088
0.42877,-4.9074
0.42878,-2.2092
0.42879,2.0172
0.4288,4.9309
0.42881,-1.4146
0.42882,3.3848
0.42883,-2.3638
0.42884,4.5454
0.42885,-0.10399
0.42886,7.159
0.42887,-7.1084
0.42888,4.6208
0.42889,-2.922
0.4289,-4.1913
0.42891,5.269
0.42892,-1.4081
0.42893,5.7246
0.42894,0.86532
0.42895,1.4025
0.42896,4.0171
0.42897,-4.3804
0.42898,6.3231
0.42899,-0.61364
0.429,0.9459
0.42901,2.4388
0.42902,2.7445
0.42903,-0.073591
0.42904,-3.1663
0.42905,-4.662
0.42906,-2.9301
0.42907,3.978
0.42908,0.071707
0.42909,0.41258
0.4291,-1.3868
0.42911,-4.6575
0.42912,-4.3542
0.42913,2.1039
0.42914,0.3427
0.42915,1.1838
0.42916,2.8438
0.42917,1.755
0.42918,0.032028
0.42919,0.31251
0.4292,-0.61989
0.42921,-2.7462
0.42922,0.3173
0.42923,-0.14966
0.42924,4.7659
0.42925,-5.5678
0.42926,9.8021
0.42927,0.64847
0.42928,-0.13592
0.42929,-8.1258
0.4293,-1.6105
0.42931,0.24414
0.42932,-3.2455
0.42933,-1.595
0.42934,-5.0964
0.42935,-1.8404
0.42936,1.0303
0.42937,0.59883
0.42938,-4.4057
0.42939,0.0040889
0.4294,0.19924
0.42941,1.2883
0.42942,0.10649
0.42943,-3.4581
0.42944,-0.34064
0.42945,3.2342
0.42946,3.2086
0.42947,-1.2289
0.42948,-0.82789
0.42949,3.2616
0.4295,1.2143
0.42951,-3.5051
0.42952,1.1747
0.42953,2.1139
0.42954,7.954
0.42955,1.408
0.42956,3.8759
0.42957,2.4886
0.42958,-4.3627
0.42959,-1.94
0.4296,1.993
0.42961,0.85787
0.42962,1.0675
0.42963,3.929
0.42964,-1.9372
0.42965,-4.7547
0.42966,1.2046
0.42967,1.3619
0.42968,1.8382
0.42969,-2.5128
0.4297,0.069015
0.42971,-1.7459
0.42972,-5.8796
0.42973,-1.4162
0.42974,1.1798
0.42975,-1.7272
0.42976,4.4239
0.42977,-1.3117
0.42978,-4.4334
0.42979,-0.10049
0.4298,2.2419
0.42981,1.5504
0.42982,4.4018
0.42983,-2.3863
0.42984,0.55325
0.42985,-1.112
0.42986,-1.798
0.42987,-1.837
0.42988,-3.6232
0.42989,-2.8932
0.4299,-2.9661
0.42991,-2.1693
0.42992,-3.866
0.42993,6.5595
0.42994,0.65005
0.42995,3.5714
0.42996,3.3346
0.42997,-4.3096
0.42998,5.2681
0.42999,-2.0702
0.43,-2.2851
0.43001,4.7035
0.43002,-2.771
0.43003,1.4367
0.43004,2.7683
0.43005,2.6287
0.43006,-0.90181
0.43007,4.1096
0.43008,2.4825
0.43009,-0.39465
0.4301,-2.4412
0.43011,-0.68968
0.43012,3.51
0.43013,-1.0301
0.43014,-3.53
0.43015,0.25346
0.43016,-3.805
0.43017,-3.7275
0.43018,2.3744
0.43019,4.7485
0.4302,-6.3294
0.43021,-3.1134
0.43022,0.95865
0.43023,1.9312
0.43024,-2.1902
0.43025,1.0757
0.43026,-5.1877
0.43027,-0.9018
0.43028,-1.884
0.43029,-0.41897
0.4303,0.079364
0.43031,-1.8628
0.43032,1.9733
0.43033,-1.3325
0.43034,-2.6497
0.43035,2.3097
0.43036,-0.9009
0.43037,-3.7791
0.43038,2.876
0.43039,-3.8092
0.4304,-0.99028
0.43041,-2.303
0.43042,-5.7013
0.43043,6.3987
0.43044,-0.035632
0.43045,4.8164
0.43046,0.26548
0.43047,0.55197
0.43048,-0.86389
0.43049,0.31523
0.4305,3.8002
0.43051,3.4938
0.43052,7.4445
0.43053,-3.7425
0.43054,-3.7039
0.43055,2.6956
0.43056,0.43259
0.43057,3.3372
0.43058,-3.369
0.43059,0.82243
0.4306,-2.606
0.43061,6.2134
0.43062,-0.47218
0.43063,-2.1677
0.43064,-2.736
0.43065,-0.063965
0.43066,5.3629
0.43067,-2.1893
0.43068,5.7654
0.43069,-4.1796
0.4307,0.25065
0.43071,9.312
0.43072,-4.3514
0.43073,2.4746
0.43074,2.0214
0.43075,-3.5744
0.43076,1.1532
0.43077,-3.2295
0.43078,-1.4022
0.43079,-1.6659
0.4308,1.2127
0.43081,0.11827
0.43082,0.62475
0.43083,-1.1731
0.43084,2.8601
0.43085,3.7514
0.43086,1.712
0.43087,-0.11159
0.43088,0.35322
0.43089,0.12752
0.4309,-1.433
0.43091,1.0889
0.43092,2.3902
0.43093,-1.3155
0.43094,-3.3982
0.43095,2.0813
0.43096,2.0593
0.43097,-1.028
0.43098,-3.2992
0.43099,2.9008
0.431,-0.90054
0.43101,2.5546
0.43102,-0.19244
0.43103,4.6114
0.43104,2.7516
0.43105,-1.5249
0.43106,-2.1651
0.43107,0.19855
0.43108,-5.5373
0.43109,-0.99846
0.4311,-0.88786
0.43111,1.7858
0.43112,3.571
0.43113,-0.53737
0.43114,1.2804
0.43115,-1.5096
0.43116,-3.0932
0.43117,-0.41975
0.43118,-3.2502
0.43119,-1.1008
0.4312,-4.8722
0.43121,2.0711
0.43122,3.2299
0.43123,-0.69502
0.43124,4.961
0.43125,1.8827
0.43126,-1.7127
0.43127,-0.039991
0.43128,2.2964
0.43129,-2.0118
0.4313,-0.41335
0.43131,0.97622
0.43132,3.5497
0.43133,-5.5653
0.43134,-3.5473
0.43135,-1.5568
0.43136,-2.0034
0.43137,1.591
0.43138,-0.83584
0.43139,-4.1501
0.4314,-4.6453
0.43141,1.373
0.43142,1.886
0.43143,1.8634
0.43144,-1.0821
0.43145,3.2379
0.43146,-3.4449
0.43147,-1.0708
0.43148,0.54395
0.43149,-1.5412
0.4315,-2.0063
0.43151,5.4689
0.43152,0.43095
0.43153,-3.551
0.43154,-5.2441
0.43155,-4.6388
0.43156,-5.1147
0.43157,-1.8725
0.43158,3.7258
0.43159,0.50777
0.4316,-3.7365
0.43161,1.0922
0.43162,-3.5192
0.43163,3.4
0.43164,0.20123
0.43165,-2.9689
0.43166,2.7152
0.43167,1.6444
0.43168,1.469
0.43169,-5.2188
0.4317,-3.3209
0.43171,1.4384
0.43172,-0.196
0.43173,1.1939
0.43174,-2.2314
0.43175,2.1404
0.43176,0.69184
0.43177,2.0315
0.43178,-2.9392
0.43179,-2.1192
0.4318,2.6783
0.43181,10.393
0.43182,-7.0188
0.43183,-0.4221
0.43184,-3.8842
0.43185,-5.1501
0.43186,4.5436
0.43187,2.8698
0.43188,2.8246
0.43189,-3.0152
0.4319,1.8132
0.43191,3.6642
0.43192,0.2746
0.43193,-3.4762
0.43194,2.8651
0.43195,-2.9702
0.43196,-5.2059
0.43197,3.5062
0.43198,-2.6221
0.43199,0.30546
0.432,-2.6484
0.43201,0.98685
0.43202,-1.4313
0.43203,-5.1762
0.43204,5.6034
0.43205,2.8626
0.43206,1.4388
0.43207,3.8592
0.43208,1.2964
0.43209,-0.86682
0.4321,-3.4299
0.43211,-6.9583
0.43212,-3.4606
0.43213,-3.8723
0.43214,-0.79781
0.43215,-2.8414
0.43216,-3.4687
0.43217,-1.461
0.43218,-1.6746
0.43219,-0.60207
0.4322,-4.4683
0.43221,3.8526
0.43222,3.2807
0.43223,-6.4281
0.43224,1.8441
0.43225,-1.7712
0.43226,3.288
0.43227,-0.069488
0.43228,5.4479
0.43229,-1.4944
0.4323,-2.7523
0.43231,0.29351
0.43232,-1.2454
0.43233,-2.946
0.43234,-3.1337
0.43235,0.4812
0.43236,1.0362
0.43237,-3.688
0.43238,-0.92193
0.43239,1.2205
0.4324,1.9983
0.43241,-2.0559
0.43242,-3.6944
0.43243,-1.5032
0.43244,-0.6002
0.43245,0.70636
0.43246,-0.60483
0.43247,-1.633
0.43248,-5.0886
0.43249,2.437
0.4325,-1.2061
0.43251,-3.9666
0.43252,8.7015
0.43253,-3.5741
0.43254,-0.0095914
0.43255,2.1401
0.43256,6.4238
0.43257,-1.9597
0.43258,-4.6109
0.43259,-3.0151
0.4326,-3.8779
0.43261,-0.70596
0.43262,-2.4585
0.43263,5.0333
0.43264,-2.786
0.43265,-3.9355
0.43266,-0.43832
0.43267,-0.7411
0.43268,0.62443
0.43269,3.7632
0.4327,-2.2521
0.43271,-3.4246
0.43272,2.7392
0.43273,1.6393
0.43274,1.6276
0.43275,3.2266
0.43276,-0.58169
0.43277,4.9553
0.43278,0.072724
0.43279,-0.90045
0.4328,2.5288
0.43281,-5.0936
0.43282,5.9969
0.43283,-0.95949
0.43284,1.9734
0.43285,-1.473
0.43286,2.9333
0.43287,0.92254
0.43288,-3.6464
0.43289,-1.6705
0.4329,0.88292
0.43291,1.5607
0.43292,1.3826
0.43293,-0.24488
0.43294,-1.1845
0.43295,4.947
0.43296,1.0916
0.43297,-1.2822
0.43298,5.0323
0.43299,2.4947
0.433,2.2803
0.43301,6.0876
0.43302,1.1504
0.43303,-4.104
0.43304,1.2343
0.43305,-2.2745
0.43306,-1.5612
0.43307,-0.87702
0.43308,-0.42513
0.43309,2.0548
0.4331,0.1881
0.43311,3.086
0.43312,0.77531
0.43313,2.1913
0.43314,0.2407
0.43315,-1.622
0.43316,1.1672
0.43317,-3.5738
0.43318,6.0363
0.43319,-0.65398
0.4332,1.5767
0.43321,-2.0862
0.43322,2.2207
0.43323,-2.4119
0.43324,2.1034
0.43325,-2.4008
0.43326,-0.84811
0.43327,0.609
0.43328,3.5472
0.43329,-1.5696
0.4333,1.4909
0.43331,0.5868
0.43332,-0.61588
0.43333,-7.5463
0.43334,2.3503
0.43335,-0.82671
0.43336,4.0506
0.43337,-0.73546
0.43338,-0.1838
0.43339,-1.1353
0.4334,-1.3449
0.43341,2.3075
0.43342,-0.072093
0.43343,-2.2127
0.43344,-1.0322
0.43345,0.16746
0.43346,-0.46263
0.43347,-4.9771
0.43348,6.158
0.43349,-0.83124
0.4335,-0.29047
0.43351,-0.76152
0.43352,-0.74399
0.43353,-1.6079
0.43354,1.3905
0.43355,-5.9323
0.43356,0.27262
0.43357,1.6754
0.43358,3.7511
0.43359,-4.612
0.4336,-2.4699
0.43361,1.8346
0.43362,-0.023103
0.43363,1.0292
0.43364,-4.6984
0.43365,-2.4193
0.43366,-1.6162
0.43367,0.75858
0.43368,-3.3712
0.43369,-2.2622
0.4337,0.21816
0.43371,0.62012
0.43372,2.0987
0.43373,-0.7864
0.43374,-0.68165
0.43375,-1.435
0.43376,-3.9478
0.43377,-0.10911
0.43378,6.1211
0.43379,3.3378
0.4338,4.2514
0.43381,0.32241
0.43382,2.8415
0.43383,0.65309
0.43384,2.9482
0.43385,-3.4426
0.43386,-2.504
0.43387,2.4287
0.43388,4.2552
0.43389,3.7115
0.4339,-1.9476
0.43391,-2.174
0.43392,-1.7311
0.43393,2.4404
0.43394,-1.4355
0.43395,-2.9936
0.43396,0.40922
0.43397,3.4885
0.43398,-3.3334
0.43399,3.699
0.434,-2.9381
0.43401,1.8763
0.43402,0.42797
0.43403,-1.6819
0.43404,-11.108
0.43405,3.6062
0.43406,3.8781
0.43407,-0.30347
0.43408,-2.6264
0.43409,1.3562
0.4341,2.522
0.43411,-4.1772
0.43412,-1.4577
0.43413,2.3004
0.43414,-0.18982
0.43415,-0.040223
0.43416,2.8071
0.43417,-1.6066
0.43418,2.5729
0.43419,2.2722
0.4342,-1.6704
0.43421,2.5647
0.43422,3.2785
0.43423,4.1799
0.43424,-3.6966
0.43425,-0.15003
0.43426,-0.41629
0.43427,4.6832
0.43428,-0.68936
0.43429,0.59996
0.4343,-0.83092
0.43431,-1.2402
